,ticker,cik
10412,rise,1610940
10413,rja,352960
10414,rji,352960
10415,rjn,352960
10416,rjz,352960
10417,prsru,1825473
10418,prsrw,1825473
10419,prpb-un,1812667
10420,prpb-wt,1812667
10421,prpc-un,1821329
10422,prs,1137774
10423,psacu,1805521
10424,psacw,1805521
10425,psagu,1833235
10426,psa-pb,1393311
10427,psa-pc,1393311
10428,psa-pd,1393311
10429,psa-pe,1393311
10430,psa-pf,1393311
10431,psa-pg,1393311
10432,prif-pb,1554625
10433,prif-pc,1554625
10434,prif-pd,1554625
10435,prif-pe,1554625
10436,prif-pf,1554625
10437,pre-pj,911421
10438,ppln,19617
10439,pnfpp,1115055
10440,pnntg,1383414
10441,ppx,922224
10442,prcd,1561880
10443,prchw,1784535
10444,psth-wt,1811882
10445,psb-pz,866368
10446,ptacu,1784535
10447,psa-pi,1393311
10448,psa-pj,1393311
10449,psa-pl,1393311
10450,psa-pm,1393311
10451,psa-pn,1393311
10452,psa-po,1393311
10453,ptocu,1838238
10454,pticu,1821075
10455,pticw,1821075
10456,ptk-un,1797099
10457,ptk-wt,1797099
10458,pucku,1836100
10459,pv-un,1818787
10460,pv-wt,1818787
10461,pxsap,1640043
10462,pxsaw,1640043
10463,pype,1114446
10464,paqcu,1830531
10465,paqcw,1830531
10466,paicw,1810560
10467,pana-un,1811063
10468,pana-wt,1811063
10469,oxlcp,1495222
10470,oxy-wt,797468
10471,pace-un,1819404
10472,pace-wt,1819404
10473,pacxu,1829797
10474,pacxw,1829797
10475,paeww,1720821
10476,oust-wt,1816581
10477,oxlcl,1495222
10478,owl,1823945
10479,osle,1414932
10480,ostru,1834226
10481,ostrw,1834226
10482,otlkw,1649989
10483,otrau,1821318
10484,otraw,1821318
10485,otrkp,1136174
10486,oepwu,1824677
10487,oepww,1824677
10488,ofssg,1487918
10489,ofssi,1487918
10490,ofg-pb,1030469
10491,ocfcp,1004702
10492,nycb-pu,910073
10493,nymtm,1273685
10494,oca-un,1827669
10495,oca-wt,1827669
10496,ocaxu,1820175
10497,ocaxw,1820175
10498,ofssz,1487918
10499,ohpau,1836129
10500,oil,312070
10501,oild,1415311
10502,oilnf,312070
10503,oilu,1415311
10504,oilx,1114446
10505,opinl,1456772
10506,opp-pa,1678130
10507,orsnu,1770251
10508,olem,312070
10509,openw,1801169
10510,pavmz,1624326
10511,payaw,1819881
10512,pbc,1287032
10513,pcgu,1004980
10514,pcpc-un,1824993
10515,pcpc-wt,1824993
10516,pcpl-un,1800347
10517,pcpl-wt,1800347
10518,pcttu,1830033
10519,pcttw,1830033
10520,pdac-un,1821317
10521,pdac-wt,1821317
10522,pdot-un,1841845
10523,pfxnl,1490349
10524,pfalx,1688554
10525,pfdru,1839132
10526,pffl,1114446
10527,pfh,1137774
10528,pflex,1688554
10529,phigw,704172
10530,phunw,1665300
10531,piai-un,1819175
10532,piai-wt,1819175
10533,picc-un,1835800
10534,pgrwu,1833213
10535,pgrww,1833213
10536,phge-un,1739174
10537,phge-wt,1739174
10538,phicu,1825724
10539,pmflx,1723701
10540,pmgmu,1837607
10541,pipp-un,1822835
10542,pipp-wt,1822835
10543,pgm,312070
10544,pmvc-un,1807765
10545,pmvc-wt,1807765
10546,ppghu,1826333
10547,ppghw,1826333
10548,mtul,1114446
10549,mudsu,1820727
10550,mudsw,1820727
10551,ms-pl,895421
10552,mtacu,1826667
10553,mtacw,1826667
10554,mvrl,1114446
10555,naacu,1830063
10556,naacw,1830063
10557,nav-pd,808450
10558,nbacr,1780262
10559,nbacu,1780262
10560,nbacw,1780262
10561,nba-un,1823882
10562,nba-wt,1823882
10563,nhicu,1805385
10564,nhicw,1805385
10565,nextw,1612720
10566,nfh-wt,1737422
10567,ngab-un,1827980
10568,ngab-wt,1827980
10569,ngacu,1819493
10570,ngacw,1819493
10571,nga-un,1815495
10572,nga-wt,1815495
10573,nesrw,1698514
10574,newtl,1587987
10575,newtz,1587987
10576,ndacu,1837067
10577,nbstu,1831978
10578,ndmlf,1164771
10579,ndraw,1681682
10580,nebcu,1826018
10581,nebcw,1826018
10582,nee-po,753308
10583,nee-pp,753308
10584,nee-pq,753308
10585,nly-pi,1043219
10586,nmfcl,1496099
10587,nib,312070
10588,noacu,1824888
10589,noacw,1824888
10590,novsu,1807707
10591,npauu,1780312
10592,npaww,1780312
10593,nracu,1831964
10594,nref-pa,1786248
10595,nrgd,927971
10596,nrgo,927971
10597,nrgu,927971
10598,nrgz,927971
10599,nrscx,1663712
10600,nrszx,1663712
10601,nrz-pa,1556593
10602,nrz-pb,1556593
10603,nrz-pc,1556593
10604,nsco-wt,1709682
10605,ntrso,73124
10606,nsh-wt,1816017
10607,nspr-wt,1433607
10608,nspr-wtb,1433607
10609,nstb-un,1834518
10610,nstb-wt,1834518
10611,nstc-un,1835817
10612,nstd-un,1835814
10613,nvsau,1838433
10614,nuraf,1179493
10615,nvoof,1536674
10616,nxu-un,1828536
10617,oacb-un,1820931
10618,oacb-wt,1820931
10619,oac-un,1773751
10620,oac-wt,1773751
10621,lmacu,1831992
10622,lmacw,1831992
10623,lmaou,1831868
10624,lmaow,1831868
10625,lmlb,1114446
10626,lmlp,1114446
10627,lnfa-un,1823575
10628,lnfa-wt,1823575
10629,lftrw,1822873
10630,lgacu,1836337
10631,lghlw,1806524
10632,lgl-wt,61004
10633,lgv-un,1832300
10634,lhc-wt,1824153
10635,liii-un,1840780
10636,lgvw-un,1804176
10637,lgvw-wt,1804176
10638,livku,1790625
10639,livkw,1790625
10640,lixtw,1335105
10641,loacw,1743858
10642,lokb-un,1821769
10643,lokb-wt,1821769
10644,lokm-un,1841585
10645,lotzw,1759008
10646,lret,1114446
10647,lseaw,1721386
10648,ltsh,1029730
10649,ltsk,1029730
10650,ltcfx,1496254
10651,ltifx,1496254
10652,lvrau,1841383
10653,macau,1835416
10654,macc-un,1840148
10655,macqu,1838672
10656,mbac-un,1839175
10657,mbino,1629019
10658,maogy,1437144
10659,maacu,1819263
10660,mlacu,1807594
10661,mlacw,1807594
10662,mnsbp,1693577
10663,mlpb,1114446
10664,mlpc,831001
10665,mlpe,831001
10666,mlpg,1114446
10667,mlpi,1114446
10668,mlpo,1053092
10669,mlpq,1114446
10670,mlpr,1114446
10671,mlpy,895421
10672,mlpz,1114446
10673,mlti,1053092
10674,mrrl,1114446
10675,mrccl,1512931
10676,msacu,1836517
10677,msfdx,1523289
10678,msfix,1523289
10679,msfyx,1523289
10680,moncu,1828325
10681,moncw,1828325
10682,morl,1114446
10683,motnu,1822359
10684,motv-un,1827821
10685,motv-wt,1827821
10686,mpln-wt,1793229
10687,mplxp,1552000
10688,mpmq,1624826
10689,mp-wt,1801368
10690,mdrrp,1654595
10691,mdlq,1536577
10692,met-pf,1099219
10693,metxw,1796514
10694,mcmjw,1785592
10695,mcpi,1516559
10696,mdgsw,1618500
10697,mdh-un,1823143
10698,mcacr,1803914
10699,mcacu,1803914
10700,mcadr,1832415
10701,mcadu,1832415
10702,mgr,1004434
10703,mhnc,1412100
10704,mer-pk,70858
10705,milew,1819035
10706,mit-un,1826058
10707,mjj,927971
10708,mjo,927971
10709,ftivu,1777835
10710,ftocu,1816090
10711,ftocw,1816090
10712,ftpau,1839972
10713,frwau,1825739
10714,frxb-un,1840161
10715,frx-un,1826889
10716,frx-wt,1826889
10717,frejp,1026214
10718,frfzf,915191
10719,frgap,1528930
10720,frlg,886982
10721,fronu,1842223
10722,fud,1114446
10723,fue,352960
10724,fultp,700564
10725,fviv-un,1828183
10726,fvt-un,1824434
10727,fvt-wt,1824434
10728,fuppf,1534043
10729,fuse-un,1807846
10730,fuse-wt,1807846
10731,frc-pj,1132979
10732,frc-pk,1132979
10733,frc-pl,1132979
10734,freew,1753706
10735,fpac-wt,1829426
10736,f-pb,37996
10737,f-pc,37996
10738,foxwu,1829999
10739,foxww,1829999
10740,fsnb-un,1840225
10741,fsrvu,1785424
10742,fsrvw,1785424
10743,fsr-wt,1720990
10744,fsrxu,1834336
10745,fssiu,1822862
10746,fssiw,1822862
10747,fst-un,1815737
10748,fst-wt,1815737
10749,ftaau,1832696
10750,ftai-pa,1590364
10751,ftai-pb,1590364
10752,ftcvu,1829328
10753,ftcvw,1829328
10754,ftev-un,1839569
10755,fleu,312070
10756,flge,1053092
10757,fmac-un,1822219
10758,fmac-wt,1822219
10759,fmbio,702325
10760,fmbip,702325
10761,flme-un,1831481
10762,fiee,1114446
10763,fihd,1114446
10764,fiiiu,1784168
10765,fiiiw,1784168
10766,finu,1823855
10767,fhn-pb,36966
10768,fhn-pc,36966
10769,fhn-pd,36966
10770,fhn-pe,36966
10771,fitbo,35527
10772,fitbp,35527
10773,flacu,1828326
10774,flacw,1828326
10775,flat,312070
10776,fngu,927971
10777,fmivu,1842916
10778,fmckk,1026214
10779,foreu,1832511
10780,fnmap,310522
10781,gnacu,1832250
10782,gnacw,1832250
10783,gmiiu,1819395
10784,gmiiw,1819395
10785,gmlpp,1415916
10786,gnl-pb,1526113
10787,gnogw,1768012
10788,gnpk-un,1819810
10789,gnpk-wt,1819810
10790,gnrsu,1790665
10791,gnrsw,1790665
10792,gnt-pa,1438893
10793,goac-un,1816176
10794,goac-wt,1816176
10795,goevw,1750153
10796,gladd,1143513
10797,gladl,1143513
10798,glaqu,1823383
10799,glaqw,1823383
10800,glblu,1838615
10801,gldi,1053092
10802,gldw,1618181
10803,gleeu,1843248
10804,gleo-un,1784851
10805,gleo-wt,1784851
10806,glhau,1841734
10807,gmbtu,1836190
10808,gmbtw,1836190
10809,gll,1415311
10810,glu-pa,1282957
10811,gsmgw,1738758
10812,gsp,312070
10813,govxw,832489
10814,gpacw,1831979
10815,gsah-wt,1809987
10816,gsaqu,1823707
10817,gsaqw,1823707
10818,gsc,886982
10819,gsce,886982
10820,gsevu,1828096
10821,gsld,1430725
10822,grcyu,1768910
10823,grcyw,1768910
10824,grn,312070
10825,grnvr,1788841
10826,grnvu,1788841
10827,grnvw,1788841
10828,groy-wt,1834026
10829,goodn,1234006
10830,grrbp,1126961
10831,grsvu,1816816
10832,grsvw,1816816
10833,gru,352960
10834,gdl-pc,1378701
10835,geur,1354591
10836,gflu,1780232
10837,ggmcu,1818880
10838,gfnsz,1342287
10839,gfx-un,1823896
10840,gfx-wt,1823896
10841,ggo-pa,1635193
10842,ggt-pg,921671
10843,ggz-pa,1585855
10844,ghacu,1806156
10845,ghivu,1783398
10846,ghviu,1819394
10847,ghviw,1819394
10848,gigu,1836981
10849,giixu,1841080
10850,gik-un,1802749
10851,gik-wt,1802749
10852,gix-ri,1770141
10853,gix-un,1770141
10854,gix-wt,1770141
10855,fxch,1519405
10856,fxs,1353616
10857,fxsg,1433994
10858,fzt-un,1839824
10859,gainn,1321741
10860,gamcu,1841125
10861,gab-pk,794685
10862,gbrgu,1822792
10863,gbug,312070
10864,gb-wt,1799983
10865,gcacu,1498233
10866,gcacw,1498233
10867,gcc,1379606
10868,gce,886982
10869,gcec,886982
10870,gcmgw,1819796
10871,gapa-un,1839121
10872,gaz,312070
10873,gdxd,927971
10874,gdxu,927971
10875,gdynw,1743725
10876,ignyu,1834645
10877,ignyw,1834645
10878,ieaww,1652362
10879,ifft,51253
10880,iiac-un,1825042
10881,iiac-wt,1825042
10882,iiiiw,1829889
10883,igacw,1819496
10884,igciw,1326205
10885,igicw,1794338
10886,igld,1090159
10887,hyacu,1819253
10888,iber-un,1835205
10889,iivip,820318
10890,inbkz,1562463
10891,inaqu,1819035
10892,imacw,1729944
10893,imlp,312070
10894,impx-un,1820191
10895,impx-wt,1820191
10896,imrnw,1660046
10897,imtxw,1809196
10898,hpx-un,1809353
10899,hpx-wt,1809353
10900,hsqax,1768966
10901,hsqbx,1768966
10902,hsqix,1768966
10903,hntwf,1679450
10904,hofvw,1708176
10905,homl,1114446
10906,hpker,1792849
10907,hpkew,1792849
10908,hymcl,1718405
10909,hymcw,1718405
10910,hymcz,1718405
10911,hzac-un,1817071
10912,hzac-wt,1817071
10913,hzon-un,1821788
10914,hzon-wt,1821788
10915,iaca-un,1821018
10916,iaca-wt,1821018
10917,iacb-un,1835378
10918,hwcpz,750577
10919,htlfp,920112
10920,htoow,1819794
10921,htpa-un,1828817
10922,htpa-wt,1828817
10923,hdlb,1114446
10924,hdlv,1114446
10925,heccu,1803901
10926,heccw,1803901
10927,herau,1842912
10928,hhla-un,1824185
10929,higa-un,1823776
10930,higa-wt,1823776
10931,hlahu,1826814
10932,hlahw,1826814
10933,hiiiu,1823034
10934,hims-wt,1773751
10935,hjliw,1661053
10936,hmcou,1829042
10937,hmcow,1829042
10938,hawli,46207
10939,hawll,46207
10940,hawlm,46207
10941,gwacw,1819989
10942,hbanp,49196
10943,hcaru,1824846
10944,hcarw,1824846
10945,hccc,1676580
10946,hcicu,1829455
10947,hcicw,1829455
10948,hciiu,1823033
10949,gtpau,1837105
10950,gtpbu,1842046
10951,gsqd-un,1837207
10952,gtecw,1735041
10953,gtmaf,1163560
10954,gwlof,850918
10955,gxgxu,1752828
10956,gxgxw,1752828
10957,gxiiu,1826669
10958,haacu,1824013
10959,haacw,1824013
10960,hawem,46207
10961,ipva-un,1839608
10962,ipvf-un,1839610
10963,ipviu,1839611
10964,ipv-un,1789029
10965,ipv-wt,1789029
10966,inkau,1826671
10967,inkaw,1826671
10968,inr,895421
10969,ipod-un,1818876
10970,ipod-wt,1818876
10971,ipoe-un,1818874
10972,ipoe-wt,1818874
10973,ipof-un,1818873
10974,ipof-wt,1818873
10975,ithxu,1828852
10976,ithxw,1828852
10977,itacw,1816696
10978,isos-un,1840572
10979,isunw,1634447
10980,iwdl,1114446
10981,iwfl,1114446
10982,iwml,1114446
10983,ivan-un,1819142
10984,ivan-wt,1819142
10985,itqru,1805508
10986,jo,312070
10987,joffu,1824149
10988,jmpnl,1302350
10989,jmpnz,1302350
10990,jpm-pg,19617
10991,jpm-ph,19617
10992,jpm-pj,19617
10993,jsgcf,1442656
10994,jwsm-un,1831359
10995,jws-un,1800682
10996,jws-wt,1800682
10997,kahc-un,1843212
10998,kaiiu,1825962
10999,kairu,1824171
11000,kairw,1824171
11001,jcicw,1822312
11002,jcqq,1796209
11003,jih-un,1787791
11004,jih-wt,1787791
11005,jja,312070
11006,jjc,312070
11007,jje,312070
11008,jjg,312070
11009,jjm,312070
11010,jjn,312070
11011,jjp,312070
11012,jjs,312070
11013,jjt,312070
11014,jju,312070
11015,kakkf,1447126
11016,kcac-un,1841304
11017,kernw,1755953
11018,kiiiu,1826059
11019,kold,1415311
11020,kkr-pc,1404912
11021,klaqu,1823323
11022,klaqw,1823323
11023,klr-wt,1719489
11024,krpi,1687926
11025,ksicu,1843351
11026,ksmtu,1814824
11027,ksmtw,1814824
11028,krnlu,1832950
11029,lbdc,1114446
11030,lbrdp,1611983
11031,leap-un,1818346
11032,leap-wt,1818346
11033,legow,1820272
11034,levlp,1412707
11035,lexxw,1348362
11036,lcaau,1841024
11037,lcapu,1802450
11038,lcyau,1822492
11039,lcyaw,1822492
11040,ld,312070
11041,ldhau,1842373
11042,lacqw,1716947
11043,lando,1495240
11044,latnu,1766146
11045,latnw,1766146
11046,lazrw,1758057
11047,kuriu,1836967
11048,kwac-un,1823086
11049,kwac-wt,1823086
11050,kxinw,1713539
11051,brlir,1787518
11052,brliu,1787518
11053,brmk-wt,1784797
11054,brogw,1774983
11055,brpar,1719406
11056,brpaw,1719406
11057,brezr,1817640
11058,brezu,1817640
11059,brezw,1817640
11060,boil,1415311
11061,bowxw,1813756
11062,bpypn,1545772
11063,bpypo,1545772
11064,bpyup,1496048
11065,bnkd,927971
11066,bnku,927971
11067,boac-un,1818089
11068,boac-wt,1818089
11069,cap-un,1722438
11070,cap-wt,1722438
11071,cas-un,1822309
11072,cas-wt,1822309
11073,cbah-un,1828723
11074,cbah-wt,1828723
11075,cbldq,910612
11076,cbleq,910612
11077,cahcu,1832352
11078,cahcw,1832352
11079,cane,1471824
11080,capau,1816431
11081,cape,312070
11082,bwacu,1821146
11083,bwacw,1821146
11084,bwsn,1630805
11085,bxs-pa,1299939
11086,btaqw,1815526
11087,bytsu,1842566
11088,btrsw,1774155
11089,btwnu,1815086
11090,btwnw,1815086
11091,btys,312070
11092,buff,1609989
11093,bsn-un,1815805
11094,bsn-wt,1815805
11095,bspof,1834045
11096,bsx-pa,885725
11097,bctxw,1610820
11098,bc-pa,14930
11099,bc-pb,14930
11100,bc-pc,14930
11101,bcypu,1833214
11102,bcypw,1833214
11103,bdcl,1114446
11104,bdcs,1114446
11105,bdcx,1114446
11106,bdcy,1114446
11107,bdcz,1114446
11108,bfiiw,1723580
11109,bfly-wt,1804176
11110,beemw,1398805
11111,bfs-pe,907254
11112,bft-un,1818355
11113,bft-wt,1818355
11114,bener,1828735
11115,beneu,1828735
11116,benew,1828735
11117,bep-pa,1533232
11118,bdxb,10795
11119,bltsu,1827328
11120,bltsw,1827328
11121,bluww,1817944
11122,bmtx-wt,1725872
11123,blnkw,1429764
11124,bkcqf,1834045
11125,bgsx-un,1838666
11126,bhseu,1759186
11127,bhsew,1759186
11128,bite-un,1831270
11129,bhfan,1685040
11130,bhfao,1685040
11131,biotu,1825413
11132,biotw,1825413
11133,bip-pa,1406234
11134,bip-pb,1406234
11135,ceqp-p,1136352
11136,cerew,1805387
11137,celg-ri,14272
11138,cenhu,1836935
11139,cetxw,1435064
11140,cfacu,1818644
11141,cfacw,1818644
11142,cffeu,1839530
11143,cfg-pe,759944
11144,cciv-un,1811210
11145,cciv-wt,1811210
11146,ccnep,736772
11147,ccvi-un,1828250
11148,ccv-un,1812234
11149,ccv-wt,1812234
11150,ccx-un,1774675
11151,ccx-wt,1774675
11152,ccac-un,1794621
11153,cefd,1114446
11154,cefl,1114446
11155,cefz,1114446
11156,chkel,895126
11157,chkew,895126
11158,chkez,895126
11159,chkgq,895126
11160,chklq,895126
11161,chkpq,895126
11162,chkvq,895126
11163,chngu,1756497
11164,chfsw,1506492
11165,chfw-un,1824893
11166,chfw-wt,1824893
11167,chscl,823277
11168,chscm,823277
11169,chscn,823277
11170,chsco,823277
11171,chscp,823277
11172,cfiiu,1811856
11173,cfivu,1825249
11174,cfivw,1825249
11175,cfr-pb,39263
11176,cfviu,1830081
11177,cfvu,1828049
11178,chekz,1610590
11179,cgrou,1799611
11180,cgrow,1799611
11181,chaq-un,1799850
11182,chaq-wt,1799850
11183,cnd-un,1824301
11184,cnd-wt,1824301
11185,cnjg,1725063
11186,cno-pa,1224608
11187,cmsc,811156
11188,cmsd,811156
11189,cmiiu,1837412
11190,cmlfu,1818331
11191,cmlfw,1818331
11192,cmdt,1535365
11193,cny,895421
11194,codi-pc,1345126
11195,coliu,1829615
11196,conxw,1823000
11197,corn,1471824
11198,covau,1837160
11199,cow,312070
11200,cpaau,1776661
11201,cof-pi,927628
11202,cof-pj,927628
11203,cof-pk,927628
11204,chpmw,1785041
11205,chpt-wt,1777393
11206,claa-un,1837739
11207,clas-un,1826855
11208,clas-wt,1826855
11209,cla-un,1816581
11210,cla-wt,1816581
11211,clnnw,1822791
11212,clovw,1801170
11213,clrbz,1279704
11214,clrmu,1831937
11215,clrmw,1831937
11216,clvrw,1819615
11217,cldpq,1441849
11218,clii-un,1821159
11219,clii-wt,1821159
11220,clim-un,1835713
11221,clim-wt,1835713
11222,ciicu,1789760
11223,cioxf,1483379
11224,cit-pb,1171825
11225,faxrf,915191
11226,fatbp,1705012
11227,fatbw,1705012
11228,faca-un,1839550
11229,fact-un,1838987
11230,faii-un,1815849
11231,faii-wt,1815849
11232,fbgx,1114446
11233,fcacu,1816233
11234,fcax-un,1823733
11235,fcax-wt,1823733
11236,fdusz,1513363
11237,fcncp,798941
11238,fcrw,1464963
11239,fcrz,1464963
11240,fdusg,1513363
11241,fgfpp,1591890
11242,fgna-wt,1818502
11243,feul,1053092
11244,ffvwf,1783875
11245,evix,1114446
11246,evoju,1834342
11247,exiv,1114446
11248,exnrf,1263011
11249,expcu,1779128
11250,etacw,1814728
11251,escc,276283
11252,etwo-wt,1800347
11253,eucru,1822929
11254,eufx,1415311
11255,euo,1415311
11256,eusgu,1832505
11257,eusgw,1832505
11258,eqh-pa,1333986
11259,eqh-pc,1333986
11260,eqosw,1790515
11261,eqxwf,1756607
11262,eosew,1805077
11263,ephyu,1827248
11264,ephyw,1827248
11265,ep-pc,1506307
11266,eresw,1814287
11267,eqd-un,1818221
11268,eqd-wt,1818221
11269,esm-un,1841420
11270,esscr,1760683
11271,esscu,1760683
11272,dslv,1053092
11273,dslvf,1053092
11274,dtocu,1839998
11275,dtp,936340
11276,dtul,312070
11277,dtus,312070
11278,dukb,1326160
11279,dtyl,312070
11280,dtys,312070
11281,dvhl,1114446
11282,dvyl,1114446
11283,dwin-un,1812360
11284,dwin-wt,1812360
11285,ecolw,1783400
11286,dx-pc,826675
11287,dzz,1159508
11288,eacpu,1832765
11289,eacpw,1832765
11290,ebacu,1841258
11291,dunew,1817232
11292,enfau,1828972
11293,enfaw,1828972
11294,emmaw,822370
11295,empw-un,1822928
11296,empw-wt,1822928
11297,enpc-un,1816261
11298,enpc-wt,1816261
11299,ennvu,1832351
11300,entxw,1638097
11301,enviu,1822691
11302,enviw,1822691
11303,efc-pa,1411342
11304,edtxw,1817153
11305,eeh,352960
11306,ejfau,1839434
11307,elat,1739104
11308,elu,1348952
11309,crcqw,1609253
11310,cper,1479247
11311,cpsr-un,1805087
11312,cpsr-wt,1805087
11313,cptk-un,1827899
11314,cpuh-un,1828608
11315,c-pk,831001
11316,c-pn,831001
11317,cpprq,1166126
11318,crtdw,1357671
11319,cru-un,1825497
11320,cru-wt,1825497
11321,csan-wi,1430162
11322,csr-pc,798359
11323,cssen,1679063
11324,ctaa,68622
11325,ctac-un,1824577
11326,ctac-wt,1824577
11327,croc,1415311
11328,crhc-un,1818212
11329,crhc-wt,1818212
11330,cuenw,1424657
11331,curiw,1776909
11332,cvii-un,1828248
11333,cythw,922247
11334,dchf,831001
11335,daud,831001
11336,dbdru,1823144
11337,dbdrw,1823144
11338,csta-un,1834032
11339,csta-wt,1834032
11340,ctaqu,1823634
11341,ctaqw,1823634
11342,ctbb,68622
11343,ctdd,68622
11344,ctv,68622
11345,ctxrw,1506251
11346,ctz,68622
11347,dgz,1159508
11348,dhbcu,1838176
11349,dhcau,1838163
11350,dhcni,1075415
11351,dhcnl,1075415
11352,dhhcu,1830188
11353,dhhcw,1830188
11354,dfns-un,1777946
11355,dhr-pb,313616
11356,ddmxu,1828957
11357,ddmxw,1828957
11358,deh-un,1812173
11359,deh-wt,1812173
11360,deur,831001
11361,dcomp,846617
11362,dcp-pb,1338065
11363,dcrbu,1716583
11364,dcrbw,1716583
11365,dcrnu,1836154
11366,dfvl,312070
11367,dfvs,312070
11368,dgaz,1053092
11369,dgbp,831001
11370,dgld,1053092
11371,dgldf,1053092
11372,dgnr-un,1818201
11373,dgnr-wt,1818201
11374,dgp,1159508
11375,dsacu,1823466
11376,dqjcf,1446597
11377,drh-pa,1298946
11378,driow,1533998
11379,dnief,1487739
11380,dnmr-wt,1779020
11381,dnrrw,945764
11382,dlbr,831001
11383,dlbs,312070
11384,dlcau,1831928
11385,dlcaw,1831928
11386,divc,831001
11387,djcb,1114446
11388,djci,1114446
11389,djp,312070
11390,djpy,831001
11391,dlr-pl,1297996
11392,dms-wt,1725134
11393,dm-wt,1754820
11394,dmyd-un,1816101
11395,dmyd-wt,1816101
11396,dmyi-un,1824920
11397,dmyi-wt,1824920
11398,dmyq-un,1836833
11399,ysacw,1823587
11400,ytrof,1516899
11401,zgyhr,1773086
11402,zgyhu,1773086
11403,zionl,109380
11404,zionn,109380
11405,ziono,109380
11406,zionp,109380
11407,zivzf,1053092
11408,zwrku,1828438
11409,zwrkw,1828438
11410,znogw,1131312
11411,znteu,1823652
11412,zntew,1823652
11413,zsl,1415311
11414,andaw,1691936
11415,aone-un,1816613
11416,aone-wt,1816613
11417,apgb-un,1838337
11418,ap-wt,6176
11419,apxtu,1777921
11420,apxtw,1777921
11421,apsg-un,1820872
11422,apsg-wt,1820872
11423,aptv-pa,1521332
11424,apopw,1671502
11425,apphw,1807707
11426,asb-pf,7789
11427,aspcu,1836547
11428,aspl-un,1819516
11429,aspl-wt,1819516
11430,asrvp,707605
11431,asz-un,1839191
11432,atac-un,1823945
11433,atac-wt,1823945
11434,ataqu,1841004
11435,arkiu,1836967
11436,arkow,1823794
11437,arr-pc,1428205
11438,arrwu,1835972
11439,aqna,1174169
11440,aqnb,1174169
11441,arbgu,1823826
11442,arbgw,1823826
11443,asaq-un,1819510
11444,asaq-wt,1819510
11445,asaxu,1824211
11446,asaxw,1824211
11447,argd,1091748
11448,argo-pa,1091748
11449,atspu,1840856
11450,athn-un,1840292
11451,aubap,883948
11452,atvcu,1831874
11453,aurcu,1835856
11454,aus-un,1838207
11455,auudw,1554818
11456,avacu,1836478
11457,avan-un,1819608
11458,avan-wt,1819608
11459,avctw,1704760
11460,aslew,1754170
11461,ath-pb,1527469
11462,ath-pc,1527469
11463,ath-pd,1527469
11464,atmp,312070
11465,atnfw,1690080
11466,ata-un,1825254
11467,ata-wt,1825254
11468,atco-pd,1794846
11469,atco-pe,1794846
11470,atco-pg,1794846
11471,atco-ph,1794846
11472,atco-pi,1794846
11473,bal,312070
11474,bamh,1001085
11475,bami,1001085
11476,banfp,760498
11477,bcccf,718940
11478,bcdaw,925741
11479,bceff,718940
11480,bcepf,718940
11481,bcexf,718940
11482,bcm,312070
11483,avgop,1730168
11484,axo,1299709
11485,aytuw,1385818
11486,aytuz,1385818
11487,bac-pa,70858
11488,bac-pm,70858
11489,bac-pn,70858
11490,bac-po,70858
11491,bac-pp,70858
11492,ahl-pe,1267395
11493,agq,1415311
11494,agqpf,1174169
11495,ahacu,1818382
11496,agac-un,1833909
11497,agbar,1769624
11498,agbau,1769624
11499,agbaw,1769624
11500,agcuu,1823340
11501,aggru,1842329
11502,afsin,1365555
11503,afsip,1365555
11504,agm-pe,845877
11505,agm-pf,845877
11506,agnco,1423689
11507,agncp,1423689
11508,adnww,1744494
11509,adocr,1824884
11510,adocu,1824884
11511,adocw,1824884
11512,adra-un,1823584
11513,advww,1776661
11514,aeacu,1827392
11515,aeacw,1827392
11516,adilw,1513525
11517,acr-pc,1332551
11518,aderu,1822912
11519,aderw,1822912
11520,adex-un,1830029
